attack_0,integrity_0,attack_1,integrity_1,attack_2,integrity_2,attack_3,integrity_3,attack_4,integrity_4,attack_5,integrity_5,attack_6,integrity_6,attack_7,integrity_7,attack_8,integrity_8,attack_9,integrity_9,attack_10,integrity_10,attack_11,integrity_11,attack_12,integrity_12,attack_13,integrity_13,attack_14,integrity_14
45.637436569154126,54.22451908740169,41.15787970295274,39.35493269693744,41.341945942285356,48.14748532507713,52.40179123365326,59.000914161002854,52.92996052897319,34.05704970965538,32.82311834085472,61.30883691041096,61.10119271215975,37.06721708040444,54.032349017227695,7.1240941233327835,6.8417594025706725,6.60291321461822,7.837516081011344,7.1263701132959385,7.389864679360695,7.314503034805387,7.5632781693834845,7.2984761542866625,6.881392469447548,6.9631544852127085,6.7805947948341085,6.712179565167944,7.409363945473853,6.516119622013404
45.66967950285775,54.17803545623894,41.16811039766155,38.990826902974334,40.88508039769597,48.04125982501257,52.22020675610491,59.08156824850994,52.979481731295856,34.84966436134492,32.14298449206319,61.310470999632514,61.12072616830803,37.6370071806279,54.01529108294315,7.7755428085632445,8.077626710860127,7.12002680370442,7.465972775058004,6.653655291179631,7.040858284414771,6.484692778792607,7.073277235086572,7.431570915816876,8.231699872576817,7.6750094196533185,6.863208233806463,6.8243121703473735,7.274345119058238,7.766983326790831
45.8170198137775,54.08969070351234,41.78369241436531,38.89035246216435,41.36334021848165,48.300007627871636,52.2885581129558,59.034087636896125,53.500700250651526,34.72537828818927,33.162233534838805,61.322064013603864,61.102938113748806,36.636754321625354,53.803235601536635,7.420282726809997,7.049459539666972,7.627247266047026,8.020392453918488,7.02728756270144,7.649121102509753,7.437096003731335,6.997599722021072,6.39833671519971,7.781077202489783,7.2404200147287945,7.083416765753812,7.044047435450866,7.353823507543186,6.717248708811865
46.240908723524676,54.25833638037317,41.492282813285826,38.395677607401566,41.302856008323566,47.97575917589309,52.25195326821043,59.073157816946285,52.90794159121828,33.52756285943887,31.577737130966774,61.310233164924725,61.09831152396549,36.73582930817401,53.919917924121656,6.987011279561039,6.379643892047416,6.862850627193174,6.941667924492336,6.867536285303987,6.8265308827498945,6.773405248485737,6.6093961712764395,7.169682429479871,7.0436540505419,6.996624362951853,6.706917107871817,6.974917694339541,7.435991465837915,8.21430266049342
45.47702190089731,54.16638300146575,41.56619160947863,39.08124233023737,41.136558193963644,48.40940767644793,51.83088063948385,59.00162172742094,52.85011212837068,33.67707751977043,31.7708995462456,61.302417885812496,61.1179022068119,36.707135869536046,53.78389978034305,7.123289428988851,7.291550629600479,6.93390060923649,6.343872399529577,7.088291912191012,7.412918298334406,7.494650036564031,6.117113378293664,6.809690360377532,6.414250894398325,7.126142660640344,7.7224056986899265,7.661216847467809,7.673900228180198,7.223390178780172
46.27459272068204,54.03265395755818,41.09187620817109,38.6712230572869,41.27038224960933,47.912305931171645,52.26997371399721,59.1192392837833,52.838593473771965,34.383273581969085,32.992166442451044,61.29412687777282,61.121526489880296,36.34505674595207,53.8405608508004,7.95825910349807,7.4968026922961375,7.9793283260199335,6.4317695571477875,7.259226853251954,7.29832677705821,7.346624336144566,7.159018588583937,7.788607149091088,7.004978321547069,7.8113821903969995,7.946309176140222,7.862040016794097,7.185882283085472,6.758940724831647
45.93107868904473,54.253798186986884,41.55026969056724,38.772503889002856,40.460045890901206,48.12488903318885,52.32405232642617,59.08828530496868,53.13633491191385,34.517341221485516,31.734545606221594,61.28884332681817,61.104370869579654,36.92732788257882,54.22932789535931,6.801565172321184,6.63652604709759,7.918399548852238,6.475152089952355,7.280427029781599,7.641273785785949,7.352896786517324,7.274463226580621,6.7871853251967025,6.845727727526235,7.714841393811231,7.862154217976321,7.553632454602402,7.249178039467399,7.255107389369009
45.990078312010354,54.198832805551326,41.85385738462642,39.41478466733779,40.722233111279515,48.46204320000837,52.180881501444354,59.02372231253838,53.2800395428983,34.48038769654662,31.734752984813408,61.30582901801858,61.12535057657228,37.38450748018949,53.836365403299844,6.885744452643405,7.818300942673301,6.645029298123726,7.028799221600126,6.860055013003534,6.474895001117672,6.930120162294656,7.387679873851755,7.072617540498374,6.4675849409055575,7.254468908941381,8.056510650367997,7.861016766935522,6.73098343797491,7.692648534861464
45.71894370908004,54.106382067667745,41.32833540624283,39.884946910105015,41.07881888207223,48.237329758805245,52.12045219688734,59.01069877637075,53.24727083742987,33.63247893720892,32.58158301548081,61.31239502136478,61.10835265916238,36.69258272180513,53.99992110443764,7.043992989427791,7.689416342026193,6.478534906022222,7.034051057122691,6.79271433647378,7.562580502635355,7.974258923650519,8.48877635385072,7.241915795561411,6.7431621403371445,6.543352427517664,6.738109446825608,7.7640382251244375,7.526658286695914,7.479186113500792
45.63587410997138,53.99159439062174,40.9660445980579,38.94207851026191,41.04313304905063,48.427856614260826,52.24924241802213,59.07770776936997,52.87708472258398,34.06633935634948,32.466031493426726,61.32096090662452,61.124495183045774,36.18148200995684,53.93517714730909,7.135269515705277,7.6477623389846405,6.9790234962064295,7.94992014161866,6.883120941224885,6.7693345486461265,7.736942070157311,7.187948243649879,7.108686576960455,6.568506655166365,6.875050622391592,7.2640471786100775,7.204892361279757,6.842850254380725,7.741557416226735
46.05602247619968,54.413510092035054,41.521606333745936,38.86698994597067,40.71199053802753,48.15675825387877,52.09336254842156,59.030179071514986,53.13192601681703,34.0420976098376,31.9333243526008,61.32319374774638,61.119433195354766,36.639107627267755,53.901224787077766,6.415755406009248,7.249016967551609,7.443742634409526,7.694913797779694,6.914349399030041,7.6963772352854996,8.249418004549554,8.078002096293567,7.3226910382512225,6.961746439442736,7.440150803264362,6.844653775362573,8.057579081545375,7.123970503907684,6.70907252077329
45.71482356905903,54.356004528431015,41.52458108535255,39.04058409341406,41.2279231904757,48.200831893772964,52.38951033274889,59.093227128909724,53.15136029067931,34.50518535572119,32.43559413308946,61.303010520494645,61.12515207794475,36.48734637812834,53.87084566816166,7.984962074460228,6.992706133780347,7.714568918689597,6.881848203085019,7.171436838977135,7.318502791831578,7.529521145616757,7.340150868024761,7.526341614595454,7.414887254847282,6.994997992020822,7.003276144486001,8.157517768421446,7.088808278609956,7.162211938448663
45.723785394055035,54.30911092501351,41.76946179487253,39.01175217460784,40.78806627084513,48.36653961838509,52.04720677750688,59.08052513928824,52.935489945401194,33.61461262853159,32.31439123102863,61.32579222958041,61.135207739743926,37.08724643145985,53.95875788659588,7.833209288736344,6.476266925202306,7.2764837892388705,6.708859347236294,6.851347221204245,7.4038528862985356,6.916464247910606,8.272497817936724,6.641503815841097,7.368950685074568,6.983519641522338,7.054713645352424,6.94527530910507,6.910695855489541,8.210782601182391
45.9677790186408,54.41941089643057,40.78671158705509,39.64264203913294,41.21627443851552,47.8256929755243,52.28984024980707,59.021240492616236,52.83780095432221,33.8407018922502,31.92359418193264,61.313465697507944,61.10592915696837,36.88599228820133,53.72949298279911,6.97648922063007,7.857455232902134,6.919439751065797,6.074029182702309,6.963789980373658,6.8248926475628355,6.514368776019992,7.655394384168439,6.788901975763626,6.311379005600756,7.0919898675452275,7.458765017887421,7.180341402546305,7.859898102557297,6.244557083856323
45.51188939650267,54.19962693180182,41.23449880831839,38.90018782834377,40.829534083458555,48.29955687677401,52.2012625181424,59.052692838117,53.29435537883298,33.98688780785444,33.055746236791386,61.309083415307775,61.13301755676438,36.558120566156056,53.71075797024983,7.183788543637479,6.606691761310774,7.73709281499208,6.392163116303333,7.832011011415381,6.4678646607880985,6.618857637637446,8.119113023563845,7.109693599831188,7.312119934604671,6.792893346163054,6.778239817784943,7.0599301514228845,7.4815556608034814,7.776303673115499
45.632635442445064,54.38055368704563,41.12130207045895,38.36504780309459,41.413609817377534,47.99172432046661,52.01261313934197,59.06654769430466,53.45319905075321,33.50287555565256,32.94257059965224,61.30592854587227,61.12189929347345,37.01605587524418,54.09496118725926,7.040911601381833,6.998542656631006,7.439398921020362,6.9046961067138914,6.864915265676236,6.924939616117726,7.2078984755842255,7.18276045863458,7.11920269722042,7.2398406071098,6.443374453269637,7.468686495633129,7.302609397600475,6.443120522457008,6.934394527548144
45.884541091376,54.19078157166399,40.32936036528957,38.32301456196529,41.25356122015371,48.18808903982876,52.258706370854746,59.041957161657486,53.23936552100556,34.69079105396744,31.93950022242087,61.31546491724846,61.07284262341483,36.77765527879119,53.97436543519589,7.336451734849905,6.848419985656248,7.740260304596843,7.463503697203018,8.135374564671595,7.385971962872331,7.103976180428146,6.58158272140496,6.76099856286993,7.892136980201055,8.025132525196254,7.945822412950336,7.22719894992583,7.500708493659625,6.721910457149628
45.96791682394311,54.193501123083706,41.06742172062243,39.03486574732335,41.59977402762819,48.45112127849638,52.0975734336857,58.98004247893348,53.029248287548555,34.362093252620305,31.43860915597497,61.312743284692964,61.114315005725146,36.77908863490846,53.95777012872332,7.267374813276245,6.341874404498959,8.401374066140757,6.4445447480638895,8.312242436711626,8.220368417328908,6.846513201323258,6.728585109223082,7.67086084054821,7.526972589823674,7.585093248182871,7.297534251439789,7.086853639137158,7.066845945132606,6.60248758963844
45.707395789886164,54.34102672713372,41.14251776286631,39.14260217015828,40.75681750057199,47.783541593564806,52.11131383657024,59.024392742518565,52.91355847651994,34.11870082675639,31.29946876844687,61.308784972182416,61.11447678183225,36.8552103543589,53.954424975951376,6.759825220380257,7.544062641720987,6.67567898286739,7.972679986154112,8.18464326043516,6.481068870107204,7.505195081210868,6.7271482483517655,7.245686512955712,7.332480506539095,7.863176345032386,5.971935007248198,5.8626259520560176,7.243739048587651,7.591555767248157
45.84117737977573,54.24792394018481,41.35225243384358,38.72686568000242,40.74664599996842,48.01203067826297,51.93292363475939,59.12865474016617,52.69253874553637,34.035951944406555,32.04834595295954,61.305352169190094,61.12169320013828,37.09122878379579,53.97360270659142,6.2471784013288385,8.034243577361599,7.525747032627297,7.44715958390126,6.5297071027878015,7.167523903438232,7.538550639985241,7.143245318001722,6.918326964879839,7.255214302086843,6.952301020852145,7.97822391449373,6.522103156314155,7.297384812781376,7.522886407116556
45.483699253718996,54.27403965382315,41.44863472434683,38.4346092977754,41.27639367509878,48.20071885820741,52.36693949557549,59.08372667284404,53.144640516026946,33.84350792445124,31.851933709768627,61.304989090400646,61.099074412038156,36.8666632850481,54.01922449442813,7.356162329020321,7.575757742953334,7.503388656578057,7.385686047927681,7.857432798510002,7.085607179365156,6.814949414701413,7.34543280646407,6.898878010594034,6.724931736902301,7.03183098977268,6.843533327772984,8.081690049837217,7.5519325241925745,7.057940500558032
45.71188997979971,54.321111411782674,41.51578773183827,39.0282683816443,41.118547701482434,48.33287242332249,51.86625280913075,59.075624961780775,53.12632191025197,33.806844759975505,32.582845893163,61.3094778869009,61.10357626897294,36.90384966216299,53.773279026061665,7.3056933752915585,7.259432838855084,7.406067869063097,6.679109936664665,7.56330380673954,6.676578518191807,7.072798968056357,7.39872710925358,6.590314957038919,6.694138574004784,7.0155094222090515,7.397670255866815,7.954502972741824,6.605718882559179,7.211094294402464
45.61957623413301,54.442239116410555,40.865614668090615,39.22888627438495,41.02153243319689,48.281370785509125,52.054092568564485,59.06031912621963,53.25190056099115,33.799295819896635,31.91946348035574,61.31082641928179,61.10309812629866,37.26420484252003,53.95453633441428,7.565816893629183,7.011220744221122,7.658102029850155,6.449606192583995,7.879620909345376,7.507396441558838,6.85757767796124,6.993943936108935,6.703796048508415,7.03857333599014,7.294602827678151,7.544453459814018,6.724193050237584,7.595971100033551,7.144666696335698
45.45048530745963,54.12637729087693,41.33292346170148,38.76208562932892,40.812809010255414,48.16488758411604,52.46499293873216,59.042045445153924,53.19703064551781,33.75271182664201,31.461970629520597,61.30600675621522,61.10865168081503,36.68329546455475,53.75428493333925,7.525153644645149,7.84857689956492,8.34244318489049,7.231582710752265,7.139327216030059,6.822451502438008,7.583269435476072,7.413277240039642,7.116512036511093,7.235537419960855,6.641774810421608,7.495128505613124,7.883334206323283,7.279012803559125,6.935016563119188
45.93462490437115,53.95527328552885,41.021082394006385,39.223355057881854,41.00319381438606,47.74751324336571,52.134809531517305,59.13966111271429,53.01969226621586,33.686330343677085,32.85184035530503,61.31077482619219,61.12129723516956,37.37178550234898,53.833900115374306,6.601602019316119,8.369589484464928,6.657074800579904,6.873317483977722,6.638058797048833,6.588526177077818,7.294249608747209,7.483986797263067,7.296021164759172,6.510082058477305,8.045391060716575,6.215465924816651,6.881038843072334,7.249907837002121,7.277371286828073
46.106506802504846,54.38134958750548,41.55777058320629,39.384027735477574,40.97779711368467,48.02090023936318,52.25683989560851,59.06285738889939,52.950458220056106,33.149372475583824,32.05476879681572,61.31774761641922,61.11080015969555,37.435185532286575,53.999996476200316,6.2207163970767265,7.242884587131762,6.594430682459115,7.133844956149213,7.735697852072203,6.641110779931701,7.891282512003316,7.592966072182848,7.749360086492493,7.954834659812496,7.130129035164846,7.835551399028789,6.8776089598189225,7.638032715143767,6.744003193184875
45.79660996255315,54.35771094513174,41.79765540989913,39.626128455355314,40.88502144197994,47.89125215043364,52.059058171633374,59.09412457272497,52.8589778901709,33.93033965167795,32.60519860373553,61.30947961843482,61.11112981611855,38.00208122294149,53.84434560127602,7.566822358186389,7.704649234309147,7.802019027962718,6.206988678987795,7.548532533709475,6.685402322019468,6.141302504895637,7.001269053809774,6.028548391077846,7.330151106529092,8.081071895625362,6.758489516734807,7.24512518076779,7.294650045144057,7.241833781351268
45.755510232842376,54.08003468624322,41.40210985026238,38.76468076245985,40.953973818096124,47.74353707297754,52.16085831194008,59.02677188248931,53.33074588636713,34.36163823756489,31.148039949979204,61.30506010132436,61.09639401823008,37.58248773649958,53.516801500238486,7.524642198984047,6.9277619891068,6.151286800796303,7.710678758932032,7.789673176282561,8.232011139920846,6.588788881535083,6.574705282718777,7.536773016325665,7.393530871164968,7.04512401865065,7.571168383760731,7.163667736813791,6.628362384539003,7.925500436832575
45.14835433324028,54.33024173022421,41.59296064907407,38.239027684204075,41.1977440912329,48.193872713898635,52.02942996305748,59.01937906634305,53.11706356555861,34.410649598152375,32.943392518200426,61.30869046636448,61.10829270747282,36.62366958069452,53.735428490921265,7.068597732886435,7.106423995981553,7.272072548674,6.963465822674963,6.814955423043977,8.25983455972123,7.292134834788015,6.721058224301867,8.125252054418768,6.8237287080053,6.728624011883907,6.772960908646333,8.163991270600471,7.883710517069279,8.231384224072588
45.62292181554045,54.12540683658773,41.660805914215956,38.859086673220695,40.721426478559835,48.58226806746051,52.222992949881004,58.95713102012378,52.96353472575988,33.4806788615708,32.49091822942903,61.31125523358425,61.12677911535677,37.01054257902562,53.942083524592505,7.3622874592116485,7.675778087721604,7.596683379346044,6.780470987094522,7.901971955218832,6.073246375043074,7.540618313714907,7.69067235063697,6.401873471166552,7.792531564757182,7.956181630690394,6.601076408867577,7.115027099138324,7.00605395416221,6.5383138456830485
46.10211260673999,54.28891738989523,40.7109496175301,38.65666441003415,40.478915803963815,48.0697489055383,52.39254979709142,59.098471614067584,52.93722049091256,33.361614434555925,32.514704785645804,61.315718495557924,61.09900769035789,35.885542471198086,53.78392539526916,6.892141298661652,6.773844249749854,7.321714466275994,6.590602685387212,5.777788008582607,7.261543630129326,7.518577030103287,6.425404317429495,7.9097934038401485,7.633899563449249,7.134461609551509,6.338529937019227,6.559262993960172,7.392315001006834,7.917426148484908
45.277611963835014,54.279686720140084,41.73679356860179,39.42954680286982,41.11066063477934,48.336935195277455,52.14160041802477,59.04981011104219,52.94974812261461,34.294190739026696,32.37253915130477,61.30982786491924,61.10330646229132,36.506793440276915,53.92986990908989,6.582450414442256,7.073587607812448,7.422726952289118,7.194348818624539,7.903579614383421,6.9795991689544605,6.752206924237518,7.38700907196671,7.621369901733939,6.765171328453457,6.526152784321365,6.9098786685433495,7.327358106366905,7.374953419824973,7.490617815502283
45.55862668592826,54.15997419411834,41.324319746718906,38.899274735256895,41.30280721119499,47.99304250335084,52.31503382367362,59.0469393342399,53.10277603058599,34.323246484338334,32.95725069519867,61.32685816651963,61.12497228178242,37.34221779292397,53.97085833772033,7.494683662870833,7.355409799317137,6.849625874883118,7.200994951518819,7.45789419440719,7.806447504278221,7.705858449130305,7.899488237145638,7.082478300730864,7.596403512577338,6.601269753927787,7.169642453606577,7.0397234378104265,6.621739175992361,7.182120630903824
45.83991382698326,54.169234500783794,41.46226280815415,38.97492568312849,41.33544434969598,48.25721559658623,52.28164706632184,59.01468346798407,53.111390452376575,34.00920569031787,31.712231758302774,61.29713980079194,61.122025743539865,36.99641785209655,53.67101913644404,8.06237089742872,8.143962993279157,7.197321153497596,7.7520174536812725,6.2359213597952365,7.433167943046282,7.685927200216703,7.7187513337062,7.099791094892702,6.890255391866633,7.5711370518109185,7.270900158500088,7.532113024726961,8.58369501543713,7.396474042215231
46.06421203943963,54.38652201051597,41.723080039086874,38.68587909034735,40.9629620515462,48.0403111064479,52.31830748245234,59.098960506616955,53.14226883970375,33.749272203043446,31.50859594626781,61.30880286957835,61.0973836157749,37.171206014475544,53.98202864799889,8.069444694266664,6.498047766794618,7.569902458503887,7.037883493014407,7.780140320766281,7.463104792970814,6.869897949262378,6.174649513490545,7.977008054096503,7.038750867128691,7.672028943461543,7.808057066768343,7.22079214504647,7.370441922639026,7.210421930512308
45.588763579785756,54.19964542402484,41.74118371589695,38.71252496573254,40.591588940650624,48.271457324162355,52.114107977053635,59.03545488966379,53.194546963685156,33.47681888415726,31.688667191863182,61.323844141119,61.111181195089856,36.88743409947565,53.909365664092725,7.145378559294336,8.183492671897872,6.810981417231485,6.564193392832745,7.378752372237176,6.939199312850207,7.418706273538528,8.112091485812146,7.615706500097438,7.817267110784759,6.510800225616541,7.36481262084398,7.697494118877542,6.515542255532872,7.401233997947159
45.77132215800371,54.08074184025125,41.54386326778143,39.75813792700602,41.23945082760737,48.0962556095658,52.50113732866919,58.96558778170409,53.12722515353249,34.10061330422942,31.64934877696331,61.29421851929688,61.089879864730776,36.819111380359104,53.72407362037737,7.1890054525473825,8.129299261945398,8.134259297610066,7.5917689065681575,7.463076070427322,6.522536407920904,7.505047386779875,6.448054047257945,7.443941227669883,7.475093021638869,6.568702389305429,8.092677838102958,7.113510694553923,7.472941783992337,7.27875476221643
46.0178733884411,54.30629682837249,41.354269454124946,38.623527604085616,40.67676298601301,47.729857991451,51.86869858292075,59.059974814842924,52.941729741067476,34.7259910314285,32.13256797871712,61.31065096303949,61.11496409228876,37.338902873942594,54.138796187664646,7.690166782164541,7.303850366078737,6.616801524766743,7.397015138628743,7.003273019153774,6.371271910108082,7.158788903590839,7.440749571255673,6.609367354194266,7.71605650016232,7.5926405793998795,8.02085030446082,7.153490465199081,7.134878084413676,6.905444836781166
45.665807657686784,54.290527600231655,40.496994555232135,38.76989922573973,40.485985653176236,48.44025601075304,52.27120775589566,58.98743443089959,52.992094034376144,34.23235391243739,32.24934936383385,61.30782675091724,61.09764337367166,37.42812952227377,54.054465752130035,6.747133786083444,8.014669123805763,7.415094486097968,6.963492208172331,7.310993649218659,6.961880609432161,8.04812069879369,7.642141103418383,7.138897585119241,7.873928895970669,6.856725275605016,7.019888465698346,7.523645744367935,7.216878398728581,7.222759953569247
